name	location	median_u	median_i	num_u	num_i	all_u	all_i
c61r18.10L10	b2D6	0.0018002050887241548	0.18091957979405576	10	12	[0.00321779967233548, 0.001221153859043175, 0.00220024132527304, 0.0021136805535250497, 0.0020979673260537223, 0.0014640453989635527, 0.0024878809975404817, 0.0007227802988169155, 0.001502442851394587, 0.0006691158086173434]	[0.2667914698434135, 0.2355914742905324, 0.1896205767736554, 0.1691330877449587, 0.16488683589648226, 0.17840178635735224, 0.1834373732307593, 0.17238176447934703, 0.162913395413772, 0.19687107457508446, 0.17742627002271935, 0.19367710684657227]
81c-r18	b3G5	0.16933684930382167	0.1447217893371813	6	9	[0.17734341744491416, 0.171908848303378, 0.20015333571222252, 0.1495070539513475, 0.15742962334624588, 0.16676485030426536]	[0.16953829286192837, 0.1433029240511282, 0.12646482477353496, 0.18067981588868376, 0.15601631012535738, 0.16215331854513387, 0.1447217893371813, 0.14074535671900276, 0.13919646684517328]
83c-r18	b3H4	0.1623895626097399	0.1682944240942699	6	9	[0.16182109204194664, 0.15973837977326108, 0.16798638274376, 0.152820789795444, 0.16492246638585875, 0.16295803317753316]	[0.1660906710044779, 0.16851180879810074, 0.1866526824749069, 0.19216473310383278, 0.19040556803430245, 0.16821819298530896, 0.1604738442500214, 0.1682944240942699, 0.15088906621554138]
c61r18.10L08	b2D4	0.07190876198962425	10.5539250745894	9	9	[0.07067379948480866, 0.06922363542869901, 0.06944724278619002, 0.09413479002468221, 0.08957105108642627, 0.08859077673228999, 0.07995613656844118, 0.07190876198962425, 0.06866880066497565]	[10.5539250745894, 12.826770747046643, 13.105318549872871, 9.719184377786508, 9.587016938196495, 9.876094687886928, 16.34333239353987, 8.415567611185145, 13.338134580322691]
c61r18.10L12	b2D8	0.051229800066773856	9.668962545962678	9	9	[0.047686888241401694, 0.04994161292277412, 0.050978535794513245, 0.051229800066773856, 0.058232560099584316, 0.06333815599151407, 0.05498440323276921, 0.050122808128575426, 0.052124172798018384]	[10.151972962003537, 8.493676748916995, 9.242213495492162, 9.738921658279791, 8.737975617087528, 7.6219723133320985, 13.182814619546175, 9.668962545962678, 11.00344687916856]
c61r18.10L16	b2E3	0.002143577302187857	0.29728997551101727	9	9	[0.0026493217107155425, 0.001905194776658161, 0.00325883011288634, 0.0021080491514206025, 0.0022782581793603504, 0.0029346263756450867, 0.001219602948611408, 0.0016173318342357233, 0.002143577302187857]	[0.3895675077260661, 0.3884519058816949, 0.25641836302982085, 0.3662105687245157, 0.25966218118743467, 0.29728997551101727, 0.4628366818980856, 0.2937166168235234, 0.2777943890603226]
c81r18	b3G3	0.17461336733302965	1.586328118110975	9	12	[0.16386159523230898, 0.17461336733302965, 0.18136978484344446, 0.13434527637706098, 0.13908630826538346, 0.14660643057763215, 0.18738245729449446, 0.19846067584421734, 0.1939563799563453]	[2.058714617925799, 2.0891848788623015, 1.5997344741687123, 1.3506826489292783, 1.5729217620532376, 1.6353403780338844, 1.0694383562777505, 1.2502371098291976, 1.3854552252074543, 1.4037811677155074, 1.7054182523045829, 1.8049257954606301]
c83r18	b3H2	0.15775553502610146	0.9486923599575716	9	12	[0.14951647569761403, 0.15791821605497075, 0.15775553502610146, 0.12964899158157628, 0.13868908351685252, 0.15065986650227636, 0.17666930855644977, 0.17281887515243577, 0.17565060385306788]	[0.9456539975678194, 0.8455004506375792, 1.1404421816242707, 0.8132730344228996, 0.9517307223473237, 1.0655372092016493, 0.6359987495715038, 0.7565362409834848, 0.9362541749375015, 1.3056518747085584, 1.1640357111373534, 1.1947278396945975]
c61r18.10L11	b2D7	0.008420405737464502	0.07007658180866505	12	11	[0.008784926877088381, 0.0042783807631049655, 0.005197173450725663, 0.007264060960127608, 0.008791133429293031, 0.009739351314636296, 0.02301016904876925, 0.010649063517897484, 0.010416234909710186, 0.007685356224018909, 0.00805588459784062, 0.006246681970199025]	[0.1015102920222822, 0.06797440990970209, 0.06957943589598414, 0.0707117539826664, 0.103033447001258, 0.0660057624045572, 0.06332105910108525, 0.05295847396666339, 0.07007658180866505, 0.0779902537453747, 0.09949026824222135]
c61r18.10L15	b2E2	0.000864104451066026	0.03403913426062799	8	7	[0.0012722233396393306, 0.0005154839489270484, 0.0018810951033411043, 0.0028157742116720484, 0.000981961737159006, 0.0007462471649730459, 0.0003076284132485745, 1.8004164926216478e-05]	[0.008035146331529599, 0.011418151389115422, 0.037591071940048036, 0.037992902694609705, 0.02955839243401406, 0.03403913426062799, 0.0410115320811059]
