run	log_F	b1I8_log_P	b1I8_weight	b2F5_log_P	b2F5_weight	b2G8_log_P	b2G8_weight	b2B1_log_P	b2B1_weight	b2G4_log_P	b2G4_weight	b2H8_log_P	b2H8_weight	b2A5_log_P	b2A5_weight	b2G3_log_P	b2G3_weight	b2H3_log_P	b2H3_weight	b2F3_log_P	b2F3_weight	b2G7_log_P	b2G7_weight	b2A6_log_P	b2A6_weight	b2B6_log_P	b2B6_weight	b2B4_log_P	b2B4_weight	b2B2_log_P	b2B2_weight	b2B7_log_P	b2B7_weight	b2B5_log_P	b2B5_weight	b2A2_log_P	b2A2_weight
samp_09	-3.715773631971783		0.0		0.0	-5.089261121240216	2.0		0.0	-0.7418107437053729	1.0	-5.104573918208167	1.0	-5.120334907355665	1.0		0.0	-1.8786362051522425	1.0	-4.388987624469892	1.0	-4.871952803914267	3.0		0.0	-4.634845890096914	2.0		0.0	-3.822553274542777	2.0		0.0	-4.860200807809116	3.0	-6.0156428759722465	1.0
samp_10	-3.855330397957638	-5.3108203214027885	1.0		0.0		0.0	-4.8813836276283284	4.0		0.0	-5.056134055008696	2.0		0.0		0.0	-1.8501173886646989	2.0		0.0	-4.824021530889062	1.0	-7.344006370935725	1.0	-4.587322902119801	1.0	-0.18569594745821108	1.0	-3.77586442029583	1.0	-4.286140936219131	2.0	-4.812428818997373	1.0	-5.966417718990188	1.0
samp_11	-3.5394399207572995	-5.4250135470862	2.0		0.0		0.0	-4.992691891940989	2.0	-0.7602264400304802	2.0		0.0		0.0	-5.507739342345971	1.0		0.0	-4.450121065728528	1.0		0.0	-7.4700961081609245	2.0		0.0	-0.24190743292738429	2.0	-3.8835835744399154	2.0	-4.395294673907044	1.0	-4.923056201710311	2.0	-6.080874029630429	1.0
samp_12	-4.97068150767979	-4.999164162206761	3.0	-2.2616841748828365	1.0	-4.732596621733875	2.0	-4.574491142400823	3.0	-0.5425950797486578	1.0		0.0	-4.762737838965388	3.0	-5.08067730181713	1.0		0.0		0.0	-4.51766730551091	2.0		0.0		0.0	0.05706884543349728	1.0	-3.4715252636479104	1.0		0.0		0.0		0.0
samp_13	-4.457602577145032	-5.123592531462686	3.0	-2.370284031277384	1.0	-4.856001344595479	1.0		0.0	-0.6300540711963989	1.0	-4.87120359642782	1.0	-4.886407687289638	4.0	-5.205290795274038	1.0		0.0		0.0	-4.640559145148845	1.0	-7.148845903735023	2.0	-4.4048751874393535	1.0	-0.057162439738295975	1.0	-3.594792156922644	1.0		0.0		0.0		0.0
samp_14	-4.060798412327467	-5.242184204145287	1.0	-2.467233935441128	3.0	-4.973209419683319	2.0	-4.814157022194201	1.0	-0.6950014605878899	1.0		0.0		0.0		0.0		0.0	-4.276925022541631	3.0		0.0	-7.2708222223467835	3.0		0.0		0.0		0.0	-4.21990004235145	1.0		0.0	-5.898074086356061	3.0
samp_15	-4.01024377040852	-5.25864229839665	4.0		0.0		0.0		0.0	-0.7026057271941798	3.0	-5.004694336985393	1.0		0.0	-5.3407003444741346	1.0	-1.817602659466189	1.0		0.0	-4.773096790814683	2.0	-7.288193721287874	2.0		0.0		0.0	-3.7259556112960777	1.0	-4.235817679486597	2.0	-4.76160416995739	1.0		0.0
samp_16	-3.9793245217011077	-5.268840753735914	1.0		0.0		0.0	-4.840299743896402	2.0	-0.7071309997097562	1.0	-5.014752045857975	1.0	-5.03028314327498	1.0	-5.350931224008773	1.0	-1.8241362790269802	1.0		0.0	-4.78305358836505	1.0	-7.299023967990499	1.0	-4.546633335171136	2.0	-0.16103203672537106	4.0	-3.7357301402790717	1.0		0.0		0.0	-5.924575987506383	1.0
samp_17	-3.714783069131035		0.0		0.0	-5.089621473274943	1.0	-4.929782012493687	2.0	-0.7419562191599891	2.0		0.0	-5.120677606027068	2.0		0.0	-1.8788219120220941	1.0	-4.389324845531482	1.0		0.0	-7.398083909350973	2.0	-4.635189836497	1.0	-0.21196639517940766	2.0	-3.8228917858655156	3.0		0.0	-4.86055043978033	1.0		0.0
samp_18	-4.073273015858333		0.0		0.0		0.0		0.0	-0.6931113547627739	2.0	-4.984500034203014	1.0		0.0	-5.320158134648648	2.0	-1.8041870952783532	2.0	-4.273084697776637	5.0		0.0	-7.266602367200492	1.0		0.0		0.0	-3.7062363405082195	2.0	-4.215993074895159	2.0	-4.741637202783281	1.0		0.0
samp_19	-4.953346426174429		0.0	-2.2649829667079207	3.0	-4.7362408999384655	1.0	-4.578128552789844	2.0	-0.545458380770168	1.0	-4.751419479164474	2.0	-4.7663924497106605	1.0	-5.084349246384617	1.0	-1.6270325583957994	3.0	-4.0450443631866415	1.0		0.0		0.0		0.0	0.05334054323891491	2.0		0.0		0.0	-4.5104853336809985	1.0		0.0
samp_20	-3.5939187359115077		0.0		0.0		0.0		0.0		0.0	-5.1483804978566505	1.0	-5.164267985777549	1.0	-5.487269945295688	1.0		0.0	-4.430985754054821	2.0	-4.915255607932106	3.0	-7.447173879971727	2.0		0.0		0.0	-3.8645089873784184	1.0	-4.375910144955098	2.0	-4.903362201271386	2.0	-6.0603739259046	3.0
samp_21	-4.271321057999489	-5.176898126566892	1.0	-2.4146889032433343	3.0		0.0		0.0		0.0	-4.92395667353877	3.0	-4.939272800989719	1.0	-5.258719635422017	1.0		0.0		0.0	-4.692979667152216	2.0	-7.202967634745173	1.0		0.0	-0.09876116665235539	3.0		0.0	-4.1564095734240345	1.0	-4.681737330098026	1.0	-5.833353620957698	1.0
samp_22	-3.6108972235977017	-5.398328778245789	2.0		0.0	-5.126870378960386	1.0		0.0	-0.7533411846458509	1.0		0.0	-5.158068439175914	1.0		0.0	-1.8992435781687373	1.0	-4.425070750823518	2.0		0.0		0.0	-4.671681372465646	1.0	-0.23012737849422282	2.0	-3.858591494325867	1.0	-4.369905801206815	3.0	-4.89727042405821	1.0	-6.054048086625637	2.0
samp_23	-3.999332501637168		0.0	-2.4829371348632185	3.0		0.0		0.0		0.0	-5.0082271024928735	2.0	-5.023741064508418	1.0		0.0	-1.819890225320854	1.0	-4.296079020528478	1.0	-4.776585272506263	1.0	-7.2919911392718815	1.0	-4.540209572167237	3.0	-0.15698430910524042	3.0	-3.72938563951839	1.0		0.0		0.0	-5.917993599357398	1.0
samp_24	-4.602025070017776	-5.085237545410043	2.0	-2.3375266037359577	1.0	-4.818003705721424	3.0	-4.659673734924054	1.0		0.0	-4.833199442414304	1.0	-4.848325602001297	4.0	-5.166864272508408	1.0	-1.6937013446258846	1.0		0.0	-4.602758894947325	1.0	-7.110621045846194	1.0		0.0		0.0	-3.5570370824191935	1.0		0.0	-4.5917437222406035	1.0		0.0
samp_25	-3.437830161784153	-5.46378155690448	2.0		0.0		0.0		0.0	-0.7688705490159474	1.0		0.0		0.0	-5.546709299477019	1.0	-1.9311765412566237	2.0		0.0	-4.972520732833187	1.0	-7.514127850293605	3.0	-4.734370697048761	2.0	-0.25762712889185607	1.0	-3.919651514993261	2.0	-4.432010906583152	1.0		0.0	-6.119929466116563	2.0
samp_26	-3.6946287216043086	-5.367675767797027	1.0		0.0	-5.096760293088362	1.0	-4.936875028818669	1.0	-0.7442807132239478	1.0		0.0	-5.12785803709769	1.0	-5.450140945306215	2.0	-1.8828424223651075	3.0		0.0		0.0		0.0	-4.642197427120413	2.0		0.0		0.0	-4.340661942585249	2.0	-4.867598613379077	3.0	-6.0232927230932205	1.0
samp_27	-4.1463500979947865	-5.215022113295927	2.0	-2.4456267802675096	3.0		0.0		0.0	-0.6817123754256935	3.0		0.0		0.0	-5.296945770771404	1.0		0.0	-4.2508939337117875	2.0	-4.730382458563334	1.0		0.0	-4.494287452164144	5.0		0.0		0.0		0.0	-4.719040765400932	1.0		0.0
samp_28	-3.0875154411193906		0.0		0.0		0.0	-5.1656430821149355	1.0	-0.7858869074455488	1.0	-5.343395832515363	1.0		0.0		0.0	-1.984122214055448	1.0		0.0	-5.107269376054304	1.0	-7.678830145811647	4.0	-4.867304430597653	1.0		0.0	-4.047801439242231	2.0	-4.563254883865017	5.0	-5.094681135058996	1.0		0.0
samp_29	-4.397180632788567		0.0	-2.384443251372367	1.0	-4.872653691180208	1.0	-4.7141174956790355	2.0	-0.6403555382646084	2.0	-4.887861522042604	3.0	-4.903102753958518	2.0	-5.222153466781165	1.0		0.0	-4.179006199107809	1.0	-4.657117102218736	1.0		0.0		0.0	-0.07073932684703634	1.0		0.0		0.0	-4.645972457541634	2.0	-5.7973158237123075	1.0
samp_30	-3.87207828950256	-5.305050471897106	1.0		0.0	-5.0351717518323325	1.0		0.0	-0.7221707926377412	2.0	-5.050448072802126	1.0		0.0	-5.3872686859670225	1.0		0.0	-4.336889737123121	3.0	-4.818408098328195	1.0	-7.337790545029557	2.0	-4.581739301895195	1.0	-0.18243930536479458	1.0		0.0	-4.280599121924749	2.0	-4.8068186254099485	1.0	-5.960668976217678	1.0
samp_31	-3.8349249167165893	-5.31788950316779	2.0		0.0		0.0	-4.888292403814075	1.0		0.0	-5.063092692566542	1.0	-5.078744994543808	1.0		0.0		0.0	-4.349083079201295	2.0		0.0	-7.3516640089219045	2.0	-4.594158498123798	1.0	-0.1896300570127265	5.0	-3.782592886182816	1.0	-4.2929472542640825	2.0		0.0		0.0
samp_32	-5.022198485765722	-4.98847786546701	2.0	-2.252047731439873	1.0	-4.7219779704414675	1.0	-4.563893521350708	1.0	-0.5341661128580515	1.0		0.0	-4.752099524482332	3.0	-5.069980872629412	1.0	-1.6149327690733066	1.0	-4.03096164449871	2.0	-4.507076876915611	2.0		0.0		0.0	0.06806694888876115	2.0		0.0		0.0	-4.496294485515805	1.0		0.0
samp_33	-3.781522585183851	-5.336596831854055	1.0	-2.5394017216627685	1.0	-5.066214918589428	1.0		0.0	-0.7339216841318912	1.0	-5.0815076777716675	1.0	-5.097216762899748	1.0	-5.418951480814898	3.0		0.0		0.0	-4.849173452760654	1.0	-7.372001140984375	2.0	-4.612237634925691	1.0		0.0		0.0	-4.310912992849226	2.0	-4.837465240590782	2.0	-5.992198323581938	1.0
samp_34	-4.2513842996170075		0.0	-2.419560159290938	1.0		0.0	-4.755894872203344	2.0	-0.6647531737734487	2.0	-4.929844389982767	1.0	-4.945176686478362	1.0		0.0	-1.766303014982276	2.0	-4.219961649957066	2.0	-4.698826174990129	2.0		0.0	-4.462892040570743	2.0		0.0	-3.6526853452941412	1.0	-4.162219716216978	1.0	-4.687571705422603	1.0		0.0
samp_35	-3.703592829384288		0.0	-2.559768501271286	2.0		0.0		0.0	-0.743257576719491	1.0	-5.108886799222648	1.0		0.0	-5.446885891778392	2.0		0.0	-4.393135113010849	2.0	-4.87623054947703	1.0	-7.402526552747662	3.0		0.0		0.0	-3.8266991502876366	2.0	-4.337562164738718	1.0		0.0	-6.020043300317236	3.0
samp_36	-4.0634476424511465	-5.241328900966879	1.0		0.0	-4.9723705367381	2.0	-4.813333572527425	1.0	-0.6946070701828382	2.0	-4.987612518507299	1.0		0.0	-5.323333114667026	2.0	-1.8063257417376712	1.0		0.0	-4.7561499052986695	1.0		0.0		0.0	-0.14359797233946067	3.0	-3.709287459002723	1.0	-4.219060340009084	2.0		0.0	-5.897230306159794	1.0
samp_37	-4.28068239930401	-5.1741166089389	1.0	-2.4124043197512677	1.0		0.0		0.0		0.0	-4.921212404030263	2.0	-4.936519782333369	1.0	-5.255927829268713	1.0	-1.7600999356642493	1.0	-4.211553471031606	3.0	-4.690250612487557	2.0	-7.200118496190366	1.0		0.0	-0.09669824558177273	1.0	-3.6441693995213864	2.0	-4.153695729419818	2.0		0.0		0.0
samp_38	-4.188608008854299		0.0		0.0	-4.933464275070729	3.0	-4.774641839637192	3.0		0.0	-4.9486921695019035	1.0	-4.964072749767699	2.0		0.0		0.0	-4.238317899079359	3.0		0.0		0.0	-4.481515975716977	1.0	-0.11687531494118696	1.0		0.0	-4.180794976887662	1.0	-4.706234167481367	1.0	-5.858128890182201	2.0
samp_39	-4.426308091090549	-5.132250411621362	3.0	-2.377587057028299	1.0	-4.86457196927008	1.0	-4.706065381726733	1.0	-0.635402748744956	2.0		0.0	-4.895000193005736	1.0	-5.213968067705995	2.0	-1.7295615179141866	1.0	-4.171106794862731	1.0	-4.64908278987185	1.0	-7.157559437950557	1.0		0.0		0.0		0.0	-4.112761325812212	2.0	-4.637957191297318	1.0		0.0
samp_40	-4.261125522894959	-5.1799384013616345	2.0		0.0		0.0	-4.753025592898762	2.0		0.0	-4.926961100660495	2.0		0.0	-5.261767332011471	3.0	-1.7642465023240435	1.0	-4.217156747136736	1.0	-4.695962604236016	1.0	-7.206089000584164	2.0	-4.460048123329365	1.0	-0.10100883493833675	1.0	-3.6498469226262795	1.0	-4.159377735858647	1.0		0.0		0.0
samp_41	-4.196552835031456		0.0		0.0		0.0	-4.772242092452926	3.0		0.0		0.0	-4.961650181018985	2.0	-5.281361957179421	2.0	-1.777954440479396	1.0	-4.235962951231747	1.0	-4.71514534827532	2.0		0.0	-4.479135440527317	2.0	-0.11514721422345084	2.0	-3.6688264800272257	2.0	-4.178414261209307	1.0		0.0		0.0
samp_42	-3.994572150846827	-5.263791783429443	1.0		0.0	-4.994517316206649	1.0	-4.835359316000928	3.0		0.0	-5.009772432572643	1.0	-5.0253026138328885	3.0	-5.345865882903911	1.0		0.0		0.0	-4.778116817588427	1.0	-7.293655965839357	1.0	-4.5417287199464065	2.0		0.0		0.0	-4.24079077593243	2.0	-4.766640615754363	1.0	-5.919553885951407	1.0
samp_43	-3.7315346814347463	-5.354378004091158	1.0		0.0	-5.083699601958488	2.0		0.0		0.0		0.0	-5.114751493315872	2.0		0.0		0.0	-4.383642169020777	3.0		0.0	-7.391469963020048	1.0	-4.629396587359207	1.0	-0.20895558996591437	2.0		0.0	-4.327946840066564	3.0	-4.8547129377174505	1.0	-6.009975534799059	2.0
samp_44	-3.7287612559203063		0.0	-2.5531868783167573	1.0	-5.084677989832732	1.0		0.0	-0.7403266392338956	2.0	-5.099983034004313	1.0	-5.115738466889034	1.0		0.0		0.0	-4.3845780454807395	1.0	-4.867431454657513	2.0		0.0		0.0	-0.20944979771705663	3.0		0.0	-4.328890795596865	1.0	-4.855675083794404	3.0	-6.010971737318381	2.0
samp_45	-4.171740459051768	-5.207125998372417	2.0		0.0	-4.938604060995807	1.0		0.0	-0.6776742932555845	1.0		0.0	-4.969218717306273	4.0		0.0		0.0	-4.243307228087892	2.0	-4.722639236957811	2.0	-7.234168582337188	2.0		0.0		0.0		0.0		0.0	-4.711319245244761	2.0	-5.863279872680167	2.0
samp_46	-4.419918311813949	-5.134035650954882	2.0		0.0	-4.866335314685408	1.0	-4.707824075658264	1.0	-0.6365099405169597	2.0	-4.881540255954544	1.0	-4.896768084351552	4.0		0.0	-1.7308873838667351	2.0		0.0		0.0		0.0	-4.415111491492794	1.0	-0.06563603776144673	2.0		0.0		0.0	-4.639707031231643	1.0	-5.791027283533579	1.0
samp_47	-4.181126545884016	-5.204219576356817	1.0	-2.4369227137934386	2.0	-4.935734916726313	1.0		0.0		0.0	-4.950963989215853	1.0	-4.966360285033339	2.0	-5.286111966430382	1.0	-1.781249592374045	1.0	-4.240520854919511	1.0	-4.719799767189332	2.0	-7.2311572469505325	1.0	-4.483757371049294	1.0		0.0		0.0	-4.18303392549465	2.0	-4.708480965110196	1.0	-5.860406491745011	1.0
samp_48	-3.506145273947081		0.0	-2.611176566803626	2.0		0.0	-5.004938795250785	1.0		0.0		0.0	-5.1967493662744895	1.0		0.0	-1.9189259315079974	2.0	-4.461925404057297	1.0		0.0	-7.4843265789200455	1.0	-4.709357997494856	2.0	-0.2471832241695731	2.0	-3.8953352808855293	4.0		0.0	-4.935214930729491	1.0	-6.093563647204569	1.0
samp_49	-3.8999347849268124	-5.295520206269138	1.0	-2.508580578249084	1.0		0.0	-4.866421086753327	1.0	-0.7183459650693688	2.0		0.0	-5.056652773606303	1.0		0.0	-1.8408317260109477	2.0		0.0	-4.809114646576145	2.0	-7.3275416388818675	1.0	-4.572513354160824	1.0	-0.17698250706550686	2.0		0.0	-4.271425046375348	1.0	-4.797546430528329	2.0	-5.951169632879954	1.0
samp_50	-4.607863890326299	-5.083736984769694	1.0	-2.3362452709590205	3.0	-4.816536485029053	2.0		0.0	-0.604210378365876	1.0	-4.831705821063385	1.0	-4.846832052386375	2.0	-5.165363275340711	1.0	-1.692539031017743	2.0		0.0	-4.601279895135822	2.0		0.0		0.0		0.0		0.0	-4.065109942486559	1.0	-4.59026312006597	1.0	-5.74151627740043	1.0
samp_51	-3.4349553690364263		0.0		0.0	-5.192119237276022	1.0	-5.031411966508364	2.0	-0.7690841475701156	3.0		0.0		0.0		0.0	-1.9316963127185347	1.0	-4.487387247235231	1.0	-4.973584756200583	1.0	-7.515393631053209	1.0		0.0		0.0	-3.920675139617053	3.0	-4.433054248789757	2.0	-4.961474817542665	2.0	-6.121051842400388	1.0
samp_52	-4.095729488587751	-5.230991036704005	1.0	-2.458349180196795	1.0		0.0		0.0		0.0	-4.977406433685213	2.0	-4.992844531260403	1.0		0.0	-1.7994338321963554	1.0	-4.266210400760229	2.0	-4.746026424045748	1.0	-7.25906468017253	1.0	-4.509845625719178	2.0	-0.13680348425955527	4.0		0.0		0.0		0.0	-5.886952074179806	2.0
samp_53	-4.44088495930965		0.0	-2.3741789655243015	3.0		0.0		0.0		0.0		0.0	-4.890983700641556	2.0		0.0	-1.7265422628363263	4.0	-4.167190691378841	1.0	-4.645101082999877	3.0	-7.1534756478958155	1.0	-4.409391913650854	1.0		0.0		0.0	-4.1087925995960735	2.0	-4.633980234245312	1.0		0.0
samp_54	-3.9965910375022853	-5.263126170931025	2.0	-2.483668872301761	1.0	-4.99386638729864	1.0		0.0		0.0	-5.00912130949032	1.0		0.0	-5.345201632693364	1.0	-1.8204826790154927	1.0		0.0	-4.7774702091575865	4.0	-7.292949723889261	1.0	-4.541089904831919	1.0		0.0	-3.7302494421880237	2.0	-4.240154929852709	2.0		0.0	-5.918891667728356	1.0
samp_55	-4.067338933463278		0.0	-2.465560760530375	1.0	-4.971133279843482	2.0	-4.812105227879122	2.0		0.0	-4.9863766997077485	3.0	-5.001832359268869	1.0		0.0		0.0	-4.2749281984010095	1.0	-4.7549243896162645	2.0	-7.268604301896338	1.0		0.0		0.0	-3.7080923018223233	1.0	-4.217845205704694	2.0	-4.743498677372023	1.0	-5.895975832468331	1.0
samp_56	-4.230460769989111	-5.189160025398417	1.0	-2.424709238548513	2.0	-4.920855364229603	2.0		0.0		0.0	-4.9360764425447385	1.0	-4.951422459858965	1.0	-5.271006225174698	2.0		0.0	-4.22603797555289	2.0	-4.705012931890538	1.0	-7.215577495961414	1.0		0.0	-0.1077465320257581	1.0	-3.6588036565191535	1.0	-4.168359587971277	1.0	-4.693739317728043	1.0	-5.845475830481295	1.0
samp_57	-3.84208390597782		0.0	-2.5236061947190436	1.0	-5.045354474703597	1.0		0.0		0.0		0.0		0.0	-5.397657707351744	2.0	-1.852900323088115	1.0	-4.346706727586949	2.0	-4.828508192990247	2.0	-7.348957278215193	1.0	-4.59175607850557	2.0	-0.18821852727122967	1.0		0.0	-4.2905556999778796	5.0		0.0		0.0
samp_58	-3.966954491555923		0.0	-2.4912763384139676	1.0	-5.003547019214169	4.0	-4.844320475385777	1.0	-0.70892518800805	1.0	-5.018805172604809	1.0		0.0		0.0	-1.8267364445114909	2.0	-4.306314082096752	1.0		0.0		0.0		0.0	-0.16354074929183116	2.0	-3.7396718566460723	1.0	-4.249647437139201	1.0	-4.775571771637597	1.0	-5.928672653811956	2.0
samp_59	-4.07302083006937		0.0	-2.4641409830528604	1.0	-4.969325753039378	3.0	-4.810312034957687	2.0	-0.693133518752906	1.0	-4.984572523713724	1.0		0.0		0.0	-1.8042425051158004	1.0	-4.273164940997962	2.0	-4.75313682795941	1.0	-7.266686043426409	2.0	-4.516912759561695	1.0		0.0	-3.7063271575056436	1.0		0.0	-4.741734261945016	2.0		0.0
samp_60	-4.194175370755132	-5.200211463649217	3.0	-2.4336829100965978	1.0	-4.931765273564272	1.0		0.0		0.0	-4.947002455632315	4.0		0.0	-5.2820939916902505	3.0	-1.7784639679374186	1.0		0.0		0.0		0.0	-4.4798452879192165	3.0		0.0	-3.6695470750066677	1.0		0.0	-4.704560529048341	1.0		0.0
samp_61	-3.695752562036773	-5.367263882064191	1.0		0.0		0.0	-4.936482770058227	2.0	-0.7441521933893612	1.0		0.0	-5.127457277256609	2.0	-5.449731379920364	1.0		0.0		0.0	-4.8789830907458205	2.0	-7.405654894558549	1.0	-4.641808044687604	1.0	-0.21539252587089477	1.0	-3.8293746439703926	1.0		0.0	-4.867203881723962	3.0	-6.0228837529113814	2.0
samp_62	-4.684777458650778	-5.064433752406239	1.0	-2.3194961407936527	2.0		0.0	-4.63911502013991	1.0	-0.5909405638191906	1.0		0.0		0.0	-5.146029100501151	3.0	-1.6773274378164071	1.0	-4.105244256586395	4.0	-4.582222853556455	1.0	-7.0901457856880326	3.0		0.0		0.0		0.0	-4.046093093897901	1.0		0.0		0.0
samp_63	-4.389805820084934	-5.142507035924579	2.0	-2.386197064368798	2.0	-4.874721183986225	1.0	-4.71617124422034	1.0	-0.6416076947962148	1.0		0.0	-4.905170908960428	2.0		0.0	-1.7371677560949779	3.0	-4.181025643420817	1.0		0.0		0.0	-4.423417462899958	1.0	-0.07238124985189898	1.0	-3.6133209915287634	1.0		0.0	-4.648024386091532	1.0	-5.7993760791776845	1.0
samp_64	-4.173733479135846	-5.206506875357216	3.0	-2.4387595738977965	1.0		0.0		0.0	-0.6773548279220168	1.0		0.0	-4.968612350413969	2.0	-5.288415201014073	1.0	-1.7828026581429213	2.0		0.0	-4.72204330471259	2.0		0.0		0.0	-0.12009749311237133	1.0	-3.6756430447650175	2.0	-4.18525732800264	1.0	-4.710722948543009	1.0	-5.8626807694525125	1.0
samp_65	-3.760359926122555		0.0		0.0		0.0		0.0	-0.7365383851327871	1.0	-5.088885944484982	2.0	-5.104605439115305	2.0	-5.426465848585876	3.0		0.0		0.0	-4.856446469724843	2.0		0.0	-4.619465830928612	3.0		0.0	-3.807469491056899	1.0	-4.318094540213336	2.0	-4.844738131330774	2.0		0.0
samp_66	-3.62320791685165		0.0	-2.5807681117130907	2.0	-5.122382851497647	1.0		0.0	-0.7520571514294143	1.0		0.0	-5.153599167349937	1.0	-5.476358328078381	3.0		0.0		0.0	-4.904732841246028	1.0		0.0	-4.667312350400168	2.0		0.0		0.0	-4.365578380234525	2.0	-4.892864481713699	2.0	-6.04947902406077	3.0
samp_67	-3.6608480506731063	-5.379964923719509	2.0	-2.570943582496696	2.0		0.0		0.0	-0.7480494280044833	1.0	-5.12414227888031	1.0	-5.139971556757594	2.0		0.0		0.0		0.0	-4.891312174838352	1.0		0.0	-4.654020655581082	3.0		0.0		0.0	-4.352402207956502	1.0	-4.879501219088681	2.0	-6.035610433400716	3.0
samp_68	-3.853776738796523		0.0	-2.520578004809848	3.0		0.0		0.0		0.0	-5.056671382524754	2.0	-5.072291628827866	3.0		0.0		0.0		0.0	-4.824545414532688	1.0	-7.344596821906568	1.0	-4.5878377796463194	1.0	-0.18599909004204224	2.0	-3.776368300939083	1.0	-4.286661887197734	2.0	-4.8129482744215695	1.0	-5.966962345325617	1.0
