run	log_F	b1I8_log_P	b1I8_weight	b2F5_log_P	b2F5_weight	b2G8_log_P	b2G8_weight	b2B1_log_P	b2B1_weight	b2G4_log_P	b2G4_weight	b2H8_log_P	b2H8_weight	b2A5_log_P	b2A5_weight	b2G3_log_P	b2G3_weight	b2H3_log_P	b2H3_weight	b2F3_log_P	b2F3_weight	b2G7_log_P	b2G7_weight	b2A6_log_P	b2A6_weight	b2B6_log_P	b2B6_weight	b2B4_log_P	b2B4_weight	b2B2_log_P	b2B2_weight	b2B7_log_P	b2B7_weight	b2B5_log_P	b2B5_weight	b2A2_log_P	b2A2_weight
samp_19	-2.046129641329227	-5.026321863216489	1.0	-2.417539761421666	1.0		0.0	-4.644687830418652	1.0	-0.6460753732806445	1.0	-4.722586582510264	1.0	-4.79050282495761	3.0	-5.140196061649797	2.0		0.0	-4.158842617479387	1.0	-4.591165268597509	1.0		0.0	-4.687739792113764	2.0	-0.3250053406226712	1.0	-3.9902516709813396	1.0	-4.448783455209729	2.0		0.0		0.0
samp_20	-1.6937092301562877		0.0	-2.4228874913405694	1.0		0.0		0.0		0.0	-4.853339404345034	1.0	-4.9210063959801635	1.0	-5.277366247774426	1.0	-1.691160671891604	1.0	-4.271207783118867	1.0	-4.716847125389486	2.0		0.0	-4.819383058895578	3.0	-0.33525778615488644	1.0	-4.109494422786035	1.0	-4.576706281404154	1.0	-5.077928594090394	1.0	-6.164166336564616	3.0
samp_21	-2.0256266344639453	-5.0343202450977715	1.0	-2.4185987236208044	1.0	-4.770194099895433	2.0	-4.652293459902943	2.0	-0.6457995681595302	1.0		0.0	-4.798260186007039	2.0	-5.148311553898187	1.0	-1.7121265003644301	2.0		0.0	-4.598671076521117	1.0	-7.535371195105784	1.0	-4.695553388615589	2.0		0.0		0.0		0.0	-4.949674111486163	1.0	-6.023658097026618	1.0
samp_22	-2.0937662280592986	-5.007695824818594	2.0	-2.414795130648521	2.0	-4.744270357541042	1.0	-4.626957960104537	1.0		0.0	-4.704466247188579	2.0	-4.772420159325781	2.0	-5.121339063247229	1.0		0.0	-4.142909665052022	1.0	-4.573660485002059	1.0	-7.50033395196969	1.0		0.0	-0.3231409542586018	1.0	-3.9734589770211493	1.0	-4.43098021342105	1.0		0.0	-5.994654703592201	1.0
samp_23	-1.9415239058363656	-5.066973872370777	1.0	-2.4218583341073123	1.0	-4.801931452138202	1.0	-4.683268443297859	1.0		0.0	-4.762051001727184	2.0	-4.829890566675099	1.0	-5.1814178613556985	1.0		0.0	-4.193269996061012	2.0	-4.629230559721503	1.0	-7.578976029316666	2.0	-4.7274525247415795	1.0	-0.3286598480710365	1.0	-4.026606270044072	1.0		0.0		0.0	-6.059420814179584	2.0
samp_24	-1.9215401259105722	-5.074694257039635	2.0		0.0	-4.8094253471728905	1.0	-4.69057813113771	3.0		0.0	-4.769534903546916	1.0	-4.837360199499547	2.0	-5.189249202996782	2.0		0.0		0.0	-4.636438542478625	1.0		0.0	-4.734986944270861	2.0		0.0		0.0	-4.494827533145767	3.0		0.0	-6.0679128466439405	1.0
samp_25	-2.2308583666504997	-4.953746184808092	1.0		0.0		0.0		0.0	-0.6478197437046312	2.0		0.0	-4.719942714624033	2.0	-5.066740366544278	3.0	-1.7179681983801796	2.0	-4.096227041885438	2.0	-4.5227257562610115	2.0	-7.430686517836905	1.0		0.0	-0.3170037160441183	1.0		0.0		0.0	-4.868418927107875	1.0	-5.936264219753829	1.0
samp_26	-1.9626420941458342	-5.058795700754449	1.0	-2.42117565821649	1.0	-4.793990840472481	1.0	-4.675522893510751	3.0	-0.6448149853889822	1.0		0.0	-4.821975829720963	2.0		0.0		0.0		0.0	-4.621588614149739	2.0		0.0		0.0	-0.3279728646883038	2.0	-4.01933619378932	1.0	-4.479728241443083	2.0		0.0	-6.050450369583939	2.0
samp_27	-2.0164177541110218		0.0		0.0	-4.773684431778426	2.0	-4.655700915758019	2.0	-0.6456623457901668	2.0		0.0	-4.801739467856919	1.0	-5.15194997807789	1.0	-1.7117245585105372	2.0	-4.168703921406775	1.0	-4.602036057506499	1.0	-7.54012239451032	2.0	-4.699061451046202	1.0	-0.3261061044345257	1.0		0.0	-4.459835329631932	1.0		0.0	-6.0275788936739945	1.0
samp_28	-1.6479532027869879	-5.178540606491806	2.0		0.0	-4.909861208561608	1.0		0.0	-0.6384015488360361	3.0	-4.869790894475773	1.0	-4.9374340632486655	2.0		0.0	-1.6874904860533335	1.0		0.0		0.0	-7.733795495848845	2.0	-4.835960832789891	1.0	-0.33621319482629525	1.0		0.0		0.0	-5.09520020511362	1.0	-6.183346169011302	3.0
samp_29	-1.8724767222968826		0.0		0.0		0.0	-4.7084254345173795	1.0	-0.6431885047752606	1.0	-4.787825570714268	3.0	-4.855613690625089	2.0		0.0	-1.7039015073442023	1.0		0.0	-4.6540325559356335	3.0		0.0	-4.75339803308383	2.0	-0.3307594954971332	1.0	-4.050185082499307	3.0	-4.512731146665903	1.0		0.0		0.0
samp_30	-1.882226238577237		0.0	-2.4232641499209735	1.0	-4.824116277225873	1.0	-4.704898508966692	1.0		0.0	-4.784200542246772	3.0	-4.85200229694052	1.0	-5.2046098583661395	1.0	-1.7045067924595942	1.0		0.0	-4.650546165780801	3.0		0.0	-4.749750500930451	1.0		0.0	-4.046867575383363	1.0	-4.509186422783635	2.0	-5.005666406492302	1.0	-6.084585694451383	1.0
samp_31	-2.182256731670592	-4.972925372676042	1.0		0.0	-4.710354375327982	2.0	-4.593763957283239	3.0	-0.6475311643717769	2.0		0.0		0.0	-5.086134864637844	1.0	-1.7171922892041036	3.0	-4.112905276131077	2.0		0.0	-7.455237184042129	1.0	-4.635408427257336	3.0		0.0		0.0		0.0		0.0		0.0
samp_32	-1.8897711286388912	-5.086934264487827	2.0	-2.423126960914552	2.0		0.0	-4.702156648303841	1.0	-0.6435245415403159	2.0	-4.7813962028360395	1.0		0.0	-5.201672977060692	1.0	-1.7049714390206085	1.0	-4.209992288782318	1.0		0.0		0.0	-4.746922380454786	2.0	-0.330259956871637	1.0		0.0	-4.506437704485236	1.0	-5.002740564496543	1.0	-6.081393050487286	2.0
samp_33	-2.240157727276627	-4.950073460688619	1.0	-2.4033232917226495	3.0	-4.68804341060335	2.0	-4.571904919129756	1.0	-0.647861096429341	1.0	-4.6482952523597385	1.0	-4.716369081072897	1.0		0.0	-1.7180732276921167	2.0	-4.093031081896902	1.0	-4.519254735590289	1.0	-7.426015487222173	2.0	-4.612981477119445	1.0		0.0		0.0		0.0		0.0	-5.932310124938388	1.0
samp_34	-1.981896178736279	-5.051332201684644	4.0		0.0	-4.786734818914218	2.0	-4.66844359436649	1.0		0.0		0.0	-4.814746593024762	1.0	-5.165554382985484	1.0		0.0	-4.180082096186674	1.0	-4.614608786743561	1.0	-7.557994612351616	1.0	-4.712178421286191	2.0	-0.32732966861372587	2.0	-4.012665524156166	1.0		0.0	-4.966826882844123	1.0		0.0
samp_35	-2.1807256377551933	-4.973523982381852	2.0	-2.4085258353436214	2.0	-4.710941047689943	3.0		0.0	-0.6475077261551355	1.0		0.0	-4.7391997601559215	2.0	-5.086749271579921	2.0	-1.7171530697476192	1.0		0.0	-4.541441177315641	1.0		0.0		0.0	-0.3193860272735633	1.0	-3.942478188392352	1.0	-4.3982388830640256	2.0		0.0		0.0
samp_36	-2.0508331388335015	-5.024496033922388	2.0	-2.4172980210076656	2.0	-4.760643434301975	1.0	-4.642945036648813	2.0		0.0		0.0	-4.788725566178128	2.0	-5.1383539862002	4.0		0.0		0.0		0.0		0.0		0.0	-0.3248267275943358	1.0		0.0	-4.4470454069565015	1.0	-4.939758936318773	1.0	-6.01293943350336	2.0
samp_37	-2.006548287807884	-5.041738247094251	1.0	-2.4194548173290356	1.0		0.0	-4.659343367878033	1.0	-0.6455231842896239	1.0	-4.737576133130258	3.0		0.0	-5.15584328082348	4.0		0.0	-4.171964064136619	2.0		0.0		0.0	-4.702815107898096	3.0		0.0	-4.00408875818276	2.0		0.0		0.0		0.0
samp_38	-1.9117929877270323	-5.078454416847229	2.0		0.0		0.0	-4.694133632181188	1.0		0.0	-4.773181389987371	1.0	-4.840996830876038	3.0		0.0		0.0	-4.202900044324287	1.0	-4.63994461546913	2.0	-7.594481616453176	2.0	-4.738654938547592	2.0	-0.3295966573517425	1.0	-4.036802957571456	2.0		0.0	-4.994185244345811	1.0		0.0
samp_39	-1.7798980488970648		0.0	-2.423954693732981	2.0	-4.861954449571455	1.0		0.0		0.0	-4.821978614760306	1.0		0.0	-5.244307148150301	2.0		0.0		0.0	-4.686824498357832	3.0	-7.663764406733583	1.0		0.0	-0.3332392889393836	2.0	-4.0812279586985785	2.0		0.0	-5.045103447485293	3.0	-6.127896437488369	1.0
samp_40	-2.066149050257303	-5.0185055412036705	1.0	-2.4164446864559124	1.0	-4.754796411975751	1.0		0.0	-0.6463561925839457	1.0	-4.71498247039749	3.0	-4.7829176076155235	2.0		0.0	-1.713800328499519	1.0	-4.152163245028202	3.0		0.0		0.0	-4.6800768394992645	1.0	-0.32425650571242326	1.0		0.0	-4.441313741869797	2.0		0.0	-6.006410466750729	1.0
samp_41	-1.8208207776266343		0.0	-2.423940235660799	1.0	-4.846896712760087	1.0		0.0		0.0	-4.806945211837355	2.0	-4.874697838492764	1.0		0.0	-1.7005231670429628	1.0	-4.231910099981288	3.0		0.0	-7.642186443450446	2.0		0.0	-0.33220002098920726	2.0	-4.067590247631008	1.0	-4.531429190611094	1.0	-5.029393207912615	1.0	-6.11059507460136	2.0
samp_42	-1.9539455379067825		0.0		0.0	-4.797265263563134	1.0		0.0	-0.6446709680822559	1.0	-4.75739235279552	2.0	-4.825241489000155	2.0	-5.176536922826121	1.0		0.0	-4.1892224925172155	3.0	-4.624751042299733	1.0	-7.572517664881392	1.0	-4.722763023849287	1.0	-0.3282590431070453	2.0	-4.022338288862074	1.0		0.0		0.0	-6.054146720035655	2.0
samp_43	-1.8687035800200242	-5.0950288423803665	1.0		0.0	-4.829146751128703	1.0		0.0	-0.6431286035673931	1.0	-4.789227886930276	3.0		0.0	-5.209883100112195	3.0		0.0	-4.216731970642449	1.0	-4.655380480556527	2.0	-7.617026868972036	1.0	-4.754809006756325	1.0		0.0	-4.051464590236803	3.0		0.0		0.0	-6.0903251610241895	1.0
samp_44	-1.8937201534782475		0.0	-2.423052628937096	1.0	-4.819831529026677	1.0		0.0		0.0	-4.779918976056012	2.0		0.0	-5.200127901449208	2.0	-1.7052248393292757	2.0		0.0	-4.646429331976208	2.0	-7.603922924026055	2.0	-4.745443505919682	1.0	-0.3301413183804848	2.0	-4.042968932811169	1.0	-4.504997432469318	1.0		0.0	-6.079717612961205	1.0
samp_45	-1.9892362198103315	-5.04847380898161	1.0		0.0		0.0	-4.665739295712587	2.0	-0.6452482371193845	2.0		0.0		0.0	-5.162657457371838	1.0	-1.7104480731136429	4.0	-4.1776750066976165	1.0		0.0	-7.554178496096189	2.0	-4.709386115109379	2.0	-0.3270718070494543	1.0	-4.010116306696565	1.0		0.0		0.0	-6.039141694465594	1.0
samp_46	-1.8734532173233405		0.0	-2.4233468690968727	1.0	-4.8273778367014755	2.0	-4.708087064449668	1.0		0.0	-4.787476739609975	1.0	-4.855249539698796	2.0	-5.208026501192862	2.0	-1.7039656629909703	1.0	-4.215209522929331	1.0		0.0	-7.614531994826131	1.0		0.0	-0.3307313135833867	1.0	-4.049849991804007	1.0	-4.512377645279163	1.0	-5.0090725312723015	1.0	-6.088313801260342	2.0
samp_47	-2.135560710485825	-4.991296179494056	2.0	-2.4119786438597814	1.0	-4.728284546843891	1.0	-4.6113186568127045	1.0	-0.6471528662782877	3.0		0.0	-4.7564823126594	2.0		0.0	-1.7160821066802647	2.0	-4.128797906702516	2.0		0.0		0.0	-4.653427954106377	1.0		0.0	-3.958619021836221	1.0		0.0	-4.906279772956217	1.0	-5.976849450381987	1.0
samp_48	-2.3160405429344513	-4.9200411597908005	1.0	-2.3956198944494185	5.0	-4.658662174199855	1.0	-4.5430945046577715	1.0		0.0		0.0	-4.687083692579773	1.0	-5.032659262573114	1.0	-1.7183479468013847	1.0		0.0	-4.490755713717279	1.0	-7.388044598775602	1.0	-4.583449333160762	2.0	-0.31258769358373106	2.0		0.0		0.0		0.0	-5.900041500708227	1.0
samp_49	-1.840672649051516	-5.105765033803733	3.0		0.0		0.0	-4.71992578954312	1.0	-0.6425740075067314	2.0	-4.79961432495423	2.0	-4.8673811780298335	3.0		0.0		0.0		0.0	-4.665358944078971	1.0	-7.631743596792649	2.0		0.0		0.0		0.0	-4.524265095236123	1.0	-5.021739976431464	2.0	-6.102193727210531	1.0
samp_50	-1.7367371387716495		0.0		0.0	-4.877753428424172	1.0	-4.757070043863297	1.0	-0.640391146780925	1.0	-4.83774634763854	1.0	-4.905442986930484	1.0		0.0	-1.694476818153359	2.0	-4.2580754506624325	2.0	-4.7019249204956095	1.0		0.0	-4.803678963245325	2.0		0.0	-4.095462024765798	1.0	-4.561502989829658	1.0	-5.0615918148416235	3.0	-6.14607697280878	1.0
samp_51	-1.9160709121212123	-5.076799740015153	2.0	-2.4225582490247053	1.0	-4.811474321139413	1.0	-4.692573685988357	1.0	-0.6440082494434595	1.0	-4.771577011710344	2.0	-4.839401361381542	1.0	-5.191390552535269	2.0		0.0		0.0	-4.638405445541203	1.0		0.0		0.0	-0.3294569510192362	1.0	-4.035344225595135	2.0	-4.496831295428293	2.0	-4.992519906294441	1.0		0.0
samp_52	-2.026012048157804		0.0	-2.4185535675770318	2.0	-4.770047298078786	1.0	-4.65214790609497	1.0	-0.645805498829687	1.0	-4.730212569388813	1.0	-4.798113144689171	1.0	-5.1481613385334	1.0	-1.7121490593453805	3.0		0.0		0.0	-7.535167828039388	1.0	-4.695406308408438	2.0	-0.32576153149325016	2.0		0.0	-4.456269646321704	1.0	-4.949517277580409	1.0		0.0
samp_53	-1.9431644105896562	-5.066366328514098	1.0	-2.4217961815448805	1.0		0.0	-4.6826871868460875	1.0		0.0	-4.76145782334881	2.0	-4.829281330036854	2.0	-5.180797630561246	3.0		0.0	-4.1927437973527635	1.0	-4.62865703925902	1.0		0.0		0.0	-0.3285729298879403	1.0	-4.0260769546561495	2.0		0.0	-4.981988484704147	1.0	-6.0587751292860625	2.0
samp_54	-2.03199602618629	-5.031835008311575	2.0	-2.418260439991127	3.0	-4.767779719723923	1.0		0.0		0.0		0.0	-4.795857736526373	2.0	-5.145798020170387	1.0		0.0	-4.163542116849627	1.0	-4.596343065336937	1.0	-7.532078559167639	2.0	-4.693126101428609	3.0		0.0		0.0	-4.454045913323713	1.0	-4.947162692934403	1.0		0.0
samp_55	-1.7964511276690573		0.0	-2.423987296600452	2.0	-4.85588000873244	1.0	-4.735826814723222	1.0	-0.641664301636666	2.0	-4.8159169145435206	4.0	-4.883650050594715	1.0		0.0		0.0		0.0		0.0		0.0	-4.781682479169753	2.0	-0.3328295417840968	1.0		0.0	-4.540192495398478	4.0		0.0		0.0
samp_56	-2.2535043370739314	-4.9447978121367395	1.0	-2.4020570164244672	1.0	-4.682877536809321	3.0	-4.566843088839815	1.0	-0.6479095311184783	1.0		0.0	-4.711227604869977	4.0		0.0		0.0	-4.088406323180685	2.0	-4.514241440341905	2.0		0.0	-4.6077940116831115	1.0	-0.3158755490441608	1.0		0.0		0.0		0.0	-5.926626256165835	1.0
samp_57	-1.997903723831854	-5.045108997398464	2.0	-2.419829426432825	1.0	-4.780689619093428	2.0	-4.662539775299938	2.0		0.0	-4.740842556586748	1.0		0.0	-5.1592512563819275	1.0		0.0	-4.174814044617252	2.0		0.0	-7.549697918063602	1.0	-4.706101781989645	2.0	-0.3267605270195297	2.0	-4.007103723218944	1.0		0.0		0.0	-6.03544788347162	1.0
samp_58	-2.1434783743839265		0.0	-2.4114168545837216	2.0	-4.725238963961372	1.0		0.0	-0.6472060098950025	1.0		0.0		0.0	-5.1015878916374	2.0	-1.7162916528240235	1.0	-4.126115304121051	5.0		0.0		0.0	-4.650375098745652	3.0		0.0	-3.955813712737856	1.0	-4.412295351508747	1.0		0.0	-5.973461400682527	1.0
samp_59	-1.800216482033867		0.0	-2.4239958185673114	2.0		0.0	-4.734459621046639	1.0	-0.6417545179915759	1.0	-4.814502504110647	2.0	-4.882255482771629	3.0	-5.236447193898538	1.0	-1.6991054412526372	1.0		0.0		0.0		0.0	-4.780274208324321	1.0		0.0	-4.074448554467675	2.0	-4.538830083670434	1.0		0.0	-6.119311799312628	3.0
samp_60	-1.76273400530657		0.0		0.0	-4.868258209088739	1.0	-4.747841612438653	1.0	-0.6409399333165005	1.0	-4.828268826642708	1.0		0.0		0.0	-1.6964114762798512	2.0	-4.2500550328656	2.0	-4.692842892638206	1.0	-7.672847813692387	3.0		0.0	-0.33365399992520267	1.0	-4.086901928708246	3.0		0.0	-5.051668389011995	2.0		0.0
samp_61	-1.7138403244146536		0.0		0.0	-4.886072605004644	1.0	-4.765151013244428	1.0	-0.639888853185747	1.0	-4.846060350662656	3.0		0.0		0.0	-1.6927296157447196	1.0	-4.265083795741775	1.0	-4.709887224472232	2.0		0.0	-4.812042104130197	3.0		0.0	-4.102949461156557	1.0	-4.5696083473293525	2.0		0.0	-6.155701848775269	2.0
samp_62	-2.0855736835348146	-5.010899955758179	1.0	-2.4152756822457504	1.0	-4.7473908065359876	1.0	-4.630006235426317	1.0	-0.6465801892849491	1.0	-4.70758412999192	1.0	-4.775531617393226	1.0		0.0	-1.7145176665955968	1.0	-4.145651940889422	1.0	-4.57667694610845	2.0		0.0		0.0	-0.32347669292955056	4.0	-3.976354570364726	1.0		0.0	-4.926046572272262	2.0		0.0
