run	log_F	b1I8_log_P	b1I8_weight	b2F5_log_P	b2F5_weight	b2G8_log_P	b2G8_weight	b2B1_log_P	b2B1_weight	b2G4_log_P	b2G4_weight	b2H8_log_P	b2H8_weight	b2A5_log_P	b2A5_weight	b2G3_log_P	b2G3_weight	b2H3_log_P	b2H3_weight	b2F3_log_P	b2F3_weight	b2G7_log_P	b2G7_weight	b2A6_log_P	b2A6_weight	b2B6_log_P	b2B6_weight	b2B4_log_P	b2B4_weight	b2B2_log_P	b2B2_weight	b2B7_log_P	b2B7_weight	b2B5_log_P	b2B5_weight	b2A2_log_P	b2A2_weight
samp_67	-6.159243568513868	-5.083595701685239	2.0		0.0		0.0		0.0	-0.34581058428281153	2.0	-4.866592613250645	1.0	-4.833482798223783	2.0	-5.219950379366469	1.0		0.0	-4.090872210183878	1.0	-4.556487255325333	2.0		0.0	-4.624902838592687	2.0	-0.27446787831563285	4.0		0.0		0.0		0.0	-6.038435520822032	1.0
samp_68	-5.232576187135162	-5.206844842855122	1.0	-2.4175826461712795	1.0	-4.993894843618086	1.0	-4.8159787102472285	1.0	-0.4614142906050033	1.0	-4.989066937648763	1.0	-4.956132743219798	2.0	-5.343638309058907	1.0		0.0		0.0		0.0	-7.753412474999581	1.0	-4.746406961883426	1.0		0.0	-4.047989280874116	2.0	-4.527033855622242	3.0	-5.114284583274971	1.0	-6.159059385515634	1.0
samp_69	-4.944611421102483		0.0		0.0	-5.050713899904736	1.0		0.0		0.0	-5.045841146848874	1.0		0.0	-5.401196872553842	1.0		0.0	-4.267680565521748	1.0	-4.734914804299023	2.0	-7.815365424845604	2.0	-4.80260707044254	2.0	-0.42094082988905385	1.0	-4.103845095840478	2.0	-4.583111309731723	2.0	-5.170620371699208	1.0	-6.21588273102965	2.0
samp_70	-5.625096167220685	-5.144291608385049	1.0		0.0		0.0	-4.753969845546877	1.0		0.0		0.0	-4.893934800149633	2.0	-5.280830553125971	1.0	-1.7364940029878249	1.0	-4.150673546827563	1.0	-4.6166809427436775	3.0	-7.688698630610437	2.0	-4.684830904423224	1.0		0.0	-3.9865614874128736	2.0		0.0	-5.052693358621629	1.0	-6.097549159232661	2.0
samp_71	-5.482271649700676	-5.165104947653267	1.0		0.0	-4.952428792057846	1.0	-4.774620309513303	3.0		0.0	-4.947631603556365	3.0		0.0	-5.3017195007498765	1.0		0.0	-4.171101310337256	1.0		0.0	-7.709883608839035	1.0	-4.705341838361056	2.0		0.0	-4.007052050818248	1.0	-4.486018591509199	2.0	-5.073192996060392	2.0		0.0
samp_72	-6.227803929020938		0.0	-2.2978110113401904	1.0		0.0	-4.6875965966565465	3.0	-0.3395735613112105	1.0	-4.86053960011494	1.0	-4.827417540514363	2.0	-5.213852014445428	2.0	-1.676231672187478	1.0		0.0	-4.5504448234435255	1.0		0.0		0.0	-0.2687470236222801	2.0		0.0	-4.399549524622034	2.0	-4.986891504897083	1.0	-6.032543049505343	1.0
samp_73	-6.466979316878973		0.0		0.0	-4.846668350423443	1.0		0.0		0.0	-4.841946407210478	3.0	-4.808794277338948	3.0	-5.195127759288679	1.0	-1.6589054537528682	1.0		0.0	-4.531877117698428	3.0	-21.506671210161628	1.0	-4.600406898841767	1.0	-0.2508371527896446	2.0	-3.901947113749197	1.0		0.0	-4.968479564241043	1.0		0.0
samp_74	-5.829067147370145	-5.118109592722027	1.0	-2.3360793556526214	1.0		0.0	-4.727968950533954	3.0	-0.38022894168640164	1.0	-4.900927090773801	1.0	-4.8678702722738025	1.0	-5.254560918885193	1.0	-1.7131784096567966	1.0	-4.12491977004294	1.0		0.0	-7.662545866861519	1.0	-4.659001420050627	2.0	-0.30596922633482754	1.0		0.0		0.0	-5.026899567904978	2.0	-6.071978306542641	1.0
samp_75	-5.547504861628671	-5.155336058700812	1.0	-2.3706313167437756	1.0	-4.942715718336936	2.0		0.0	-0.41555620677257915	1.0	-4.937926401905585	1.0	-4.90492399914022	1.0	-5.291914481026259	2.0		0.0		0.0	-4.627611952660246	1.0	-7.6998951672948035	2.0		0.0	-0.33807886467557946	1.0	-3.9974394119633927	1.0	-4.476399491812092	1.0	-5.063569275899138	2.0	-6.108364959784461	1.0
samp_76	-6.582658562612267	-5.051091084814529	1.0		0.0	-4.838950005480288	1.0	-4.661287944520124	1.0	-0.3119049002515759	1.0		0.0	-4.80106421543526	2.0	-5.187369383779039	3.0		0.0	-4.058697915992321	4.0		0.0		0.0		0.0	-0.2432677167484666	1.0		0.0	-4.37336262842966	3.0	-4.9608401881024085	1.0		0.0
samp_77	-5.5070488451891535	-5.161344289918041	1.0	-2.376160894968975	1.0		0.0		0.0	-0.421083402033727	1.0	-4.943893774318162	1.0	-4.9108996041714414	1.0		0.0	-1.7514600310244786	2.0		0.0	-4.63355330586539	4.0		0.0	-4.701632177909716	1.0		0.0	-4.0033453937330306	1.0	-4.482310289251004	1.0	-5.069483141040101	2.0	-6.114255361568468	2.0
samp_78	-6.230000209103917	-5.0773229160883275	1.0		0.0	-4.865083810717695	1.0	-4.687408000753175	2.0	-0.3393796703624972	1.0	-4.86034952487108	2.0	-4.827228742478044	2.0		0.0	-1.6760534239314768	1.0	-4.084671136039555	1.0	-4.550255302807774	2.0	-7.622914475953345	2.0		0.0		0.0	-3.9203190990911003	1.0		0.0	-4.9867039604478345	1.0	-6.032358922779983	1.0
samp_79	-5.548962841423166	-5.15511952852325	1.0	-2.3704370390997105	1.0	-4.942502340763704	1.0		0.0	-0.4153620019165633	2.0	-4.937713264939136	1.0	-4.904710935936158	1.0		0.0	-1.7460177591228168	1.0	-4.161306937286651	2.0	-4.6274012291115465	1.0	-7.699678808033314	1.0	-4.695506207253641	1.0		0.0	-3.997227764686336	2.0	-4.476187414152225	2.0	-5.063359733056825	1.0		0.0
samp_80	-5.979512691995155		0.0	-2.320266018221021	1.0	-4.888914959120459	1.0	-4.711216804898177	1.0	-0.3636220433339089	1.0	-4.884164436645063	1.0	-4.851082019983229	1.0	-5.237657333574323	1.0	-1.697956351320405	1.0	-4.108308216265631	1.0	-4.574022110020158	1.0	-7.646003408064507	2.0		0.0	-0.290794805187053	3.0	-3.9440492104780236	3.0		0.0		0.0		0.0
samp_81	-5.363367587285049	-5.184108265111017	1.0	-2.396982858310052	1.0	-4.97130977176844	1.0	-4.793454874787997	1.0	-0.4415996886865817	2.0	-4.966499038749062	1.0	-4.9335358327528605	1.0		0.0	-1.7711690943979468	1.0	-4.189709953193065	1.0		0.0		0.0	-4.7240425305784965	3.0	-0.3615797057080797	1.0	-4.025709221059392	2.0	-4.50470312160421	1.0		0.0	-6.136630836860765	1.0
samp_82	-5.122101122526451	-5.227618545014245	2.0		0.0	-5.014514881851882	1.0	-4.836531650301635	1.0	-0.4789275890642804	1.0	-5.009670942365404	1.0		0.0	-5.3645118804439065	1.0		0.0		0.0	-4.698992034994413	1.0	-7.7755856181890595	2.0	-4.766804858641837	3.0		0.0	-4.068296355805371	2.0	-4.547399118517878	2.0	-5.134725008702333	1.0		0.0
samp_83	-7.10296147363049	-5.024593023417692	2.0	-2.247014127016037	1.0	-4.8125309281692905	1.0	-4.63486846958517	1.0		0.0		0.0	-4.774619822630213	2.0	-5.160826080949382	1.0	-1.6266160810763448	3.0	-4.032400766543003	1.0	-4.497782756268104	2.0	-7.5737305296714625	1.0		0.0		0.0	-3.867811096580485	2.0		0.0	-4.934711797281927	1.0		0.0
samp_84	-5.586219578197295	-5.149747349781347	2.0	-2.365488369557906	1.0	-4.937160110072621	1.0		0.0	-0.4103797756699158	1.0	-4.932375121953457	1.0	-4.89936343498975	2.0		0.0		0.0	-4.1560319748471235	1.0	-4.622082465128294	1.0	-7.6942177432168215	2.0	-4.6902109671989605	1.0	-0.33338087884693673	1.0		0.0	-4.470895591879749	1.0		0.0	-6.102890825034596	3.0
samp_85	-6.519937947087855	-5.055192402714247	1.0		0.0	-4.843035832727811	3.0		0.0		0.0		0.0		0.0	-5.191482723038919	3.0	-1.6555012496341817	5.0	-4.062765277638843	1.0		0.0		0.0		0.0	-0.2472922682045661	1.0	-3.898319284807318	1.0	-4.377428908092924	1.0	-4.964886406921487	2.0		0.0
samp_86	-5.748240769718378	-5.1280071226064186	1.0	-2.34531658970866	1.0	-4.915536412227906	1.0	-4.737801274989311	1.0		0.0	-4.910766919181935	1.0		0.0	-5.264490623340265	1.0	-1.7220408461354382	1.0	-4.134663988769728	1.0	-4.600549917735988	2.0		0.0	-4.668768922726415	3.0	-0.31469448970710945	2.0		0.0	-4.449459142696385	1.0	-5.036651576081308	1.0	-6.081632910121687	1.0
samp_87	-5.91792711042937	-5.107917372279031	1.0		0.0	-4.895545661392749	2.0		0.0	-0.3702293266920016	2.0	-4.8907862526888195	1.0		0.0	-5.244339272202117	2.0		0.0	-4.114879219308243	3.0		0.0		0.0		0.0	-0.29683739641402146	3.0	-3.950643988616044	2.0	-4.429625685711109	2.0		0.0		0.0
samp_88	-5.304810365379437	-5.194044099378892	1.0	-2.4060125293025805	3.0	-4.981179765522728	2.0		0.0	-0.4503489217558899	2.0	-4.976361714988455	1.0		0.0		0.0		0.0		0.0		0.0		0.0	-4.733819915061087	1.0	-0.3694338943897406	3.0	-4.035453747858671	3.0		0.0	-5.101683493514767	1.0	-6.146425641082236	1.0
samp_89	-5.539675193113639	-5.156483626135876	1.0	-2.371690651989604	1.0	-4.943856469335745	1.0	-4.766068159689143	1.0	-0.4166171127797694	1.0		0.0	-4.906066170932127	2.0	-5.293067328616039	1.0		0.0	-4.16264378970171	2.0		0.0	-7.701066663985213	2.0	-4.696847527630976	1.0		0.0	-3.998569450611264	1.0	-4.477529458682004	1.0	-5.064701507461984	1.0	-6.109491744184316	2.0
samp_90	-6.4791985806420636	-5.057980156414397	1.0	-2.2791819082290905	1.0	-4.845814311025914	2.0		0.0	-0.31920604565750693	1.0	-4.841093356122087	1.0	-4.8079394843079	1.0	-5.194274548429894	3.0		0.0	-4.065527112723483	1.0		0.0	-7.604601992349866	1.0		0.0	-0.25000399464881673	4.0	-3.9010940839814223	1.0		0.0		0.0	-6.013661512212134	1.0
samp_91	-6.9408031041603175	-5.031558765427572	1.0	-2.2537554583571437	1.0	-4.819477594063944	2.0	-4.641816295522011	1.0		0.0	-4.814774860635653	2.0	-4.781574491023621	1.0	-5.1678044299372345	2.0	-1.6332401142512432	2.0	-4.0393201498315126	1.0	-4.5047236245689914	1.0		0.0		0.0	-0.22379125664967922	1.0	-3.8747656920923084	1.0	-4.353979462324522	1.0		0.0	-5.988219943458184	1.0
samp_92	-6.859415821521063	-5.035464651789839	1.0	-2.2575343857942722	1.0	-4.82336951399686	2.0	-4.6457081515022125	2.0	-0.2950808584629913	1.0	-4.81866505594337	1.0	-4.785472026084118	1.0	-5.171716660298026	1.0		0.0	-4.043197431733233	2.0	-4.508614257322882	2.0		0.0	-4.577255097393476	1.0	-0.22772595179958585	1.0	-3.878661688890167	1.0	-4.357856501881516	1.0		0.0		0.0
samp_93	-5.299999960367913	-5.194878209493619	1.0		0.0		0.0		0.0	-0.4510645029660968	1.0	-4.977182702794615	2.0	-4.94424354436071	2.0	-5.331613965304243	2.0		0.0		0.0	-4.66670175533731	1.0		0.0		0.0	-0.3700920812033883	2.0	-4.036277368601333	1.0	-4.515295852310827	1.0	-5.1025036307986955	5.0		0.0
samp_94	-6.9419078018938105	-5.031507243830799	3.0	-2.2537097222148854	1.0	-4.8194263042477115	2.0	-4.641764776356265	1.0		0.0	-4.8147234563524135	2.0	-4.781522816525268	2.0	-5.167751743011761	1.0		0.0		0.0	-4.504672761039192	2.0		0.0	-4.573334303893823	2.0	-0.2237410705552061	1.0		0.0	-4.353927963832236	1.0		0.0		0.0
samp_95	-6.867693829619411	-5.035054254194322	1.0	-2.257129589610706	2.0	-4.822955990781332	2.0	-4.6453000593929135	1.0	-0.2946313967709222	2.0	-4.818246513857391	2.0	-4.785063634130321	2.0	-5.171307175031477	1.0	-1.6365478005145748	1.0	-4.042780765672274	1.0		0.0	-7.583311646533041	1.0		0.0		0.0		0.0		0.0		0.0	-5.991594786109152	2.0
samp_96	-5.39097627553749	-5.179554805030357	1.0		0.0	-4.966792859334542	2.0		0.0		0.0	-4.96197934228873	1.0	-4.929010584626656	1.0	-5.316228931263449	1.0	-1.7672550919535592	1.0	-4.185256458859789	2.0		0.0	-7.724803741185086	1.0	-4.719564612734797	1.0	-0.35791060298100397	1.0	-4.021242776107483	1.0	-4.500228764420379	1.0	-5.087397921248495	2.0	-6.132159123723995	2.0
samp_97	-5.860249045183006		0.0	-2.3326561596495936	2.0	-4.902049062909732	1.0	-4.7243351417301165	2.0	-0.3766572116697749	2.0	-4.897289220246816	1.0		0.0	-5.250892535073397	1.0		0.0	-4.121317038455022	2.0	-4.587112973165971	1.0		0.0	-4.655390814840557	1.0	-0.30270834582972406	1.0		0.0	-4.436077698526197	1.0	-5.023296033708587	2.0	-6.068414170095363	1.0
samp_98	-5.273618960994949		0.0	-2.4109480303242083	2.0	-4.986596101131714	1.0	-4.808700318564195	2.0	-0.455085259835909	1.0		0.0		0.0		0.0	-1.7843201340100483	3.0	-4.204759540106666	1.0		0.0		0.0		0.0		0.0		0.0	-4.519823193462827	1.0	-5.107051806021393	1.0	-6.151807542988353	6.0
samp_99	-5.213868365750604	-5.2102640587491775	1.0	-2.420675444460437	1.0		0.0	-4.819355805727667	1.0		0.0	-4.992454459195138	3.0		0.0		0.0		0.0		0.0	-4.6818763418905185	2.0		0.0	-4.749762907677099	2.0	-0.38194870165256534	2.0	-4.0513311281131115	1.0	-4.530384795235274	2.0	-5.117650880509547	1.0	-6.162437407240537	2.0
